ORDER_ID,CUSTOMER_ID,PRODUCT_ID,ORDER_DATE,SALES
CA-2018-151176,SV-20785,OFF-SU-10001165,2018-02-13,25.02
CA-2018-151176,SV-20785,OFF-AR-10000614,2018-02-13,10.71
CA-2017-117919,TB-21355,OFF-ST-10003572,2017-08-27,14.16
CA-2017-117919,TB-21355,OFF-PA-10004353,2017-08-27,79.92
CA-2016-142475,BS-11380,OFF-BI-10003718,2016-12-03,590.35
CA-2017-134516,FM-14215,FUR-FU-10001546,2017-09-20,17.09
CA-2017-134516,FM-14215,FUR-CH-10002880,2017-09-20,98.39
CA-2018-105193,JL-15835,OFF-AR-10001547,2018-03-25,11.05
CA-2016-168634,AF-10870,OFF-AP-10001626,2016-12-06,7.78
CA-2018-117198,BG-11035,TEC-AC-10003033,2018-08-31,659.90
CA-2016-145828,MB-17305,TEC-AC-10002323,2016-10-05,53.04
CA-2018-121027,HW-14935,TEC-AC-10002049,2018-08-18,843.90
CA-2018-121027,HW-14935,TEC-AC-10002253,2018-08-18,1496.16
CA-2017-147431,AB-10105,OFF-ST-10003994,2017-02-02,117.96
CA-2017-158001,JP-15460,OFF-AR-10002399,2017-08-23,21.30
CA-2017-158001,JP-15460,OFF-AP-10002118,2017-08-23,1040.80
CA-2017-158001,JP-15460,OFF-AR-10001954,2017-08-23,29.34
CA-2018-125745,DV-13045,FUR-FU-10001591,2018-06-30,19.52
CA-2016-101154,CM-12190,OFF-ST-10004186,2016-09-18,443.92
US-2017-124163,SC-20695,TEC-AC-10001908,2017-09-25,499.95
US-2017-124163,SC-20695,OFF-AR-10000817,2017-09-25,3.04
US-2017-124163,SC-20695,FUR-CH-10004218,2017-09-25,201.96
US-2017-124163,SC-20695,FUR-FU-10000755,2017-09-25,68.64
CA-2017-121748,VW-21775,TEC-AC-10003063,2017-10-24,100.00
CA-2017-121748,VW-21775,TEC-AC-10002637,2017-10-24,359.98
CA-2018-148810,DR-12880,OFF-LA-10004689,2018-06-26,13.87
CA-2018-148810,DR-12880,FUR-CH-10001545,2018-06-26,273.55
US-2017-146066,RB-19465,FUR-TA-10002530,2017-08-21,815.29
CA-2017-101742,CR-12580,OFF-BI-10004187,2017-09-23,10.53
CA-2016-134943,SU-20665,OFF-BI-10000666,2016-12-05,152.80
CA-2018-123022,SC-20050,OFF-BI-10002225,2018-09-03,82.56
CA-2018-123022,SC-20050,TEC-AC-10000474,2018-09-03,284.97
CA-2018-113208,ML-18040,FUR-FU-10004245,2018-03-26,60.84
CA-2018-106355,AT-10435,OFF-AR-10000246,2018-04-02,11.12
CA-2017-127985,DB-12910,FUR-FU-10003274,2017-04-01,7.04
CA-2016-166604,AH-10690,OFF-EN-10004147,2016-05-15,17.94
CA-2018-120719,SJ-20125,OFF-BI-10002103,2018-03-23,34.76
CA-2018-127117,HM-14860,FUR-FU-10004018,2018-04-14,74.45
CA-2016-104241,AG-10495,FUR-FU-10001473,2016-01-04,192.22
CA-2018-168179,JB-16000,OFF-PA-10001800,2018-11-02,19.44
CA-2018-142342,AJ-10795,OFF-PA-10004609,2018-07-17,32.40
CA-2018-142342,AJ-10795,OFF-EN-10002592,2018-07-17,57.90
CA-2018-142342,AJ-10795,OFF-ST-10002957,2018-07-17,10.56
CA-2018-142342,AJ-10795,FUR-BO-10002613,2018-07-17,1194.16
CA-2018-109099,MM-18280,OFF-PA-10001033,2018-10-06,40.99
CA-2017-145261,AH-10120,OFF-BI-10001670,2017-12-18,45.24
CA-2017-145261,AH-10120,OFF-AR-10004078,2017-12-18,18.69
CA-2017-145261,AH-10120,OFF-PA-10003036,2017-12-18,11.65
CA-2017-145261,AH-10120,TEC-AC-10000991,2017-12-18,112.78
CA-2017-145261,AH-10120,FUR-TA-10002530,2017-12-18,377.45
CA-2017-145261,AH-10120,OFF-LA-10000407,2017-12-18,15.94
CA-2017-145261,AH-10120,TEC-PH-10004833,2017-12-18,28.68
CA-2017-108875,CL-12700,FUR-FU-10002671,2017-09-24,21.44
CA-2017-108875,CL-12700,OFF-ST-10001370,2017-09-24,511.06
CA-2017-141957,JG-15310,OFF-AR-10000914,2017-07-21,18.66
CA-2017-141957,JG-15310,OFF-BI-10001116,2017-07-21,11.09
CA-2017-141957,JG-15310,OFF-ST-10002276,2017-07-21,66.69
CA-2017-141957,JG-15310,OFF-ST-10004340,2017-07-21,99.49
CA-2017-142405,SE-20110,OFF-LA-10004093,2017-06-11,14.62
CA-2017-142405,SE-20110,OFF-BI-10004728,2017-06-11,53.98
CA-2017-142405,SE-20110,TEC-AC-10003095,2017-06-11,389.97
CA-2016-141012,TG-21640,FUR-FU-10003192,2016-06-09,355.36
CA-2016-141012,TG-21640,TEC-PH-10004522,2016-06-09,140.38
CA-2018-127922,SH-19975,OFF-EN-10003068,2018-10-27,15.84
CA-2018-127922,SH-19975,OFF-PA-10001204,2018-10-27,8.45
CA-2017-146318,MC-17275,OFF-PA-10003953,2017-01-22,12.96
CA-2017-143924,SC-20680,OFF-FA-10000735,2017-07-28,20.44
CA-2017-143924,SC-20680,OFF-PA-10002120,2017-07-28,109.92
CA-2017-141551,BP-11230,OFF-BI-10001249,2017-09-24,6.38
CA-2017-141551,BP-11230,OFF-PA-10001569,2017-09-24,6.48
CA-2016-131072,KL-16645,OFF-BI-10002794,2016-11-05,98.35
CA-2016-119550,RB-19705,FUR-CH-10002044,2016-12-26,275.06
US-2016-138093,KM-16225,OFF-AR-10000817,2016-12-10,27.36
US-2016-138093,KM-16225,OFF-PA-10001509,2016-12-10,44.75
US-2016-138093,KM-16225,TEC-PH-10004667,2016-12-10,134.99
US-2016-138093,KM-16225,OFF-PA-10000143,2016-12-10,26.40
US-2016-138093,KM-16225,FUR-CH-10000785,2016-12-10,542.94
CA-2017-126165,AH-10465,FUR-TA-10001676,2017-05-05,71.09
CA-2018-126123,AG-10765,OFF-BI-10000309,2018-10-14,27.40
CA-2018-126123,AG-10765,OFF-BI-10004224,2018-10-14,13.46
CA-2017-143441,EB-14170,OFF-LA-10002312,2017-11-05,11.84
CA-2018-148320,PG-18895,OFF-PA-10003022,2018-11-03,35.88
CA-2017-125661,CA-12055,OFF-EN-10001532,2017-11-24,40.75
CA-2017-125661,CA-12055,TEC-AC-10004855,2017-11-24,139.96
CA-2018-136000,SC-20440,OFF-BI-10004828,2018-09-22,40.18
US-2016-160857,NW-18400,FUR-FU-10001095,2016-05-08,79.44
US-2016-160857,NW-18400,OFF-SU-10000157,2016-05-08,357.93
US-2016-160857,NW-18400,FUR-CH-10002647,2016-05-08,127.76
US-2016-160857,NW-18400,TEC-CO-10004115,2016-05-08,2799.94
US-2016-160857,NW-18400,OFF-PA-10003363,2016-05-08,19.44
CA-2018-115805,KW-16435,TEC-PH-10003092,2018-07-31,36.79
CA-2018-116939,AG-10900,OFF-ST-10001476,2018-09-25,177.55
CA-2016-124107,BM-11650,TEC-AC-10002049,2016-10-09,619.95
CA-2016-124107,BM-11650,TEC-PH-10003875,2016-10-09,29.16
CA-2016-124107,BM-11650,OFF-EN-10003286,2016-10-09,57.96
CA-2016-124107,BM-11650,OFF-AP-10003971,2016-10-09,29.40
CA-2018-126550,RD-19720,OFF-ST-10001031,2018-03-29,81.40
CA-2016-138674,KB-16585,OFF-FA-10000304,2016-11-14,8.72
CA-2016-138674,KB-16585,TEC-AC-10000358,2016-11-14,91.18
CA-2016-138674,KB-16585,TEC-AC-10002800,2016-11-14,159.97
CA-2017-165820,DW-13585,OFF-PA-10004735,2017-09-26,12.96
CA-2016-103933,DR-12880,TEC-AC-10004171,2016-09-25,899.91
CA-2016-110548,AH-10690,TEC-PH-10002922,2016-05-04,946.34
CA-2018-117324,JP-15520,TEC-AC-10003023,2018-12-08,178.11
CA-2018-117324,JP-15520,OFF-AP-10003590,2018-12-08,1089.75
CA-2018-117324,JP-15520,OFF-LA-10003510,2018-12-08,61.06
CA-2018-117324,JP-15520,FUR-BO-10003159,2018-12-08,459.92
CA-2018-117324,JP-15520,OFF-PA-10002713,2018-12-08,27.52
CA-2018-143574,DR-12880,FUR-BO-10002598,2018-06-29,638.82
CA-2018-143574,DR-12880,OFF-SU-10002537,2018-06-29,30.69
CA-2018-143574,DR-12880,FUR-FU-10003976,2018-06-29,25.16
CA-2017-156139,BP-11155,OFF-BI-10004233,2017-12-31,38.38
US-2018-147886,DH-13075,OFF-PA-10000232,2018-03-28,12.96
US-2018-147886,DH-13075,FUR-FU-10001095,2018-03-28,26.48
US-2018-147886,DH-13075,TEC-MA-10004679,2018-03-28,532.72
US-2018-147886,DH-13075,OFF-PA-10003651,2018-03-28,26.72
US-2018-147886,DH-13075,OFF-PA-10000743,2018-03-28,20.04
US-2018-147886,DH-13075,OFF-ST-10002743,2018-03-28,795.48
US-2018-147886,DH-13075,FUR-FU-10003829,2018-03-28,21.56
CA-2017-113733,LH-16900,TEC-PH-10002496,2017-12-08,249.58
CA-2017-113733,LH-16900,TEC-AC-10002473,2017-12-08,68.11
CA-2017-113733,LH-16900,TEC-AC-10004877,2017-12-08,16.56
CA-2018-104913,DK-13090,TEC-PH-10000923,2018-11-18,74.95
CA-2017-125850,FP-14320,OFF-LA-10003498,2017-01-22,44.40
CA-2017-125850,FP-14320,OFF-LA-10004484,2017-01-22,20.65
CA-2017-118514,LC-17050,FUR-CH-10000015,2017-02-03,866.40
CA-2016-150749,AS-10240,OFF-AR-10003732,2016-03-29,5.56
CA-2016-119634,BW-11065,FUR-FU-10004270,2016-08-11,46.15
CA-2016-149300,BH-11710,TEC-MA-10000423,2016-11-22,32.98
US-2017-111528,JP-16135,OFF-ST-10001526,2017-12-30,481.32
US-2017-111528,JP-16135,OFF-BI-10002194,2017-12-30,6.38
CA-2018-158169,JM-16195,OFF-AP-10000828,2018-08-12,542.94
CA-2018-158169,JM-16195,FUR-FU-10001473,2018-08-12,54.92
CA-2016-162047,FH-14365,FUR-CH-10004983,2016-11-03,1448.82
CA-2016-117772,MC-17575,OFF-ST-10003994,2016-09-10,353.88
CA-2017-149685,PM-19135,OFF-LA-10004545,2017-10-08,60.14
CA-2018-126396,AR-10345,TEC-AC-10003116,2018-09-08,85.20
CA-2016-154900,SS-20875,OFF-LA-10001641,2016-02-25,3.15
CA-2016-154900,SS-20875,OFF-PA-10002377,2016-02-25,22.72
CA-2016-103835,SC-20440,FUR-FU-10000010,2016-09-24,14.91
CA-2016-103835,SC-20440,OFF-AP-10002651,2016-09-24,1158.12
CA-2016-158939,EA-14035,TEC-CO-10002313,2016-11-26,599.99
CA-2017-117408,TP-21130,OFF-ST-10001580,2017-08-31,23.97
CA-2017-142398,BP-11290,FUR-CH-10001545,2017-04-12,638.29
CA-2017-142398,BP-11290,OFF-BI-10004826,2017-04-12,13.21
CA-2017-105277,LM-17065,OFF-BI-10000301,2017-12-04,15.53
CA-2017-112060,KT-16465,OFF-PA-10000994,2017-12-04,104.85
US-2016-159513,JD-15790,TEC-MA-10003329,2016-04-02,71.98
CA-2016-155586,XP-21865,OFF-AR-10001547,2016-12-12,2.21
CA-2016-155586,XP-21865,OFF-EN-10003072,2016-12-12,15.52
CA-2016-155586,XP-21865,OFF-PA-10000726,2016-12-12,36.44
CA-2018-141117,JK-16090,FUR-BO-10001972,2018-10-02,217.76
CA-2018-141117,JK-16090,OFF-SU-10004664,2018-10-02,39.07
CA-2018-141117,JK-16090,OFF-BI-10003676,2018-10-02,22.64
CA-2018-141117,JK-16090,OFF-AR-10003727,2018-10-02,95.14
CA-2018-115070,MG-18205,FUR-FU-10003829,2018-04-10,12.32
CA-2018-115070,MG-18205,OFF-BI-10003712,2018-04-10,4.42
CA-2018-140186,PG-18820,OFF-FA-10002280,2018-09-29,35.00
CA-2018-140186,PG-18820,FUR-CH-10002961,2018-09-29,72.78
CA-2018-140186,PG-18820,OFF-AP-10002578,2018-09-29,97.84
CA-2018-140186,PG-18820,FUR-FU-10004848,2018-09-29,51.75
CA-2018-140186,PG-18820,OFF-BI-10003364,2018-09-29,46.67
CA-2016-163440,RD-19900,TEC-PH-10000376,2016-03-22,15.98
US-2018-106796,JP-16135,OFF-AR-10003504,2018-05-12,10.27
CA-2018-113873,KE-16420,OFF-ST-10000943,2018-11-13,61.79
CA-2018-113873,KE-16420,FUR-BO-10003441,2018-11-13,206.00
CA-2017-149783,DL-13315,OFF-PA-10002195,2017-09-04,12.19
CA-2017-149783,DL-13315,OFF-AP-10001205,2017-09-04,87.17
CA-2017-149783,DL-13315,OFF-AR-10002987,2017-09-04,31.74
CA-2017-125017,KB-16240,FUR-FU-10000723,2017-02-06,132.22
US-2016-163279,JD-16150,OFF-PA-10003127,2016-03-22,105.52
US-2016-163279,JD-16150,FUR-FU-10000747,2016-03-22,91.96
US-2016-163279,JD-16150,TEC-PH-10001795,2016-03-22,1487.98
CA-2016-150196,SR-20740,OFF-PA-10003797,2016-07-02,19.44
US-2016-106495,AC-10450,TEC-AC-10002718,2016-06-15,11.67
CA-2018-117632,CS-12175,OFF-SU-10000157,2018-05-12,238.62
CA-2018-117632,CS-12175,OFF-AP-10004868,2018-05-12,7.77
CA-2018-117632,CS-12175,FUR-TA-10001520,2018-05-12,285.48
CA-2018-117632,CS-12175,OFF-BI-10001900,2018-05-12,19.17
CA-2018-161067,KB-16405,OFF-PA-10000418,2018-09-03,419.40
CA-2018-161067,KB-16405,FUR-CH-10004626,2018-09-03,90.80
CA-2018-161067,KB-16405,FUR-CH-10004860,2018-09-03,181.76
CA-2018-161067,KB-16405,OFF-AR-10003251,2018-09-03,5.56
CA-2017-122063,MM-17920,FUR-TA-10004575,2017-12-03,581.96
CA-2017-122063,MM-17920,FUR-CH-10004754,2017-12-03,29.98
CA-2016-111206,RF-19735,TEC-AC-10003095,2016-07-18,519.96
CA-2017-142895,BP-11290,OFF-LA-10000262,2017-07-21,6.26
CA-2017-142895,BP-11290,FUR-CH-10002961,2017-07-21,363.92
CA-2016-101868,MJ-17740,OFF-BI-10003876,2016-06-09,64.20
CA-2016-101868,MJ-17740,OFF-BI-10002133,2016-06-09,38.52
CA-2016-101868,MJ-17740,TEC-AC-10004396,2016-06-09,72.60
CA-2018-133207,DO-13645,TEC-PH-10004100,2018-11-27,57.57
CA-2016-132948,MV-17485,OFF-ST-10000636,2016-03-27,83.70
CA-2016-134992,MG-17875,OFF-PA-10001972,2016-09-22,32.40
CA-2016-134992,MG-17875,FUR-FU-10002554,2016-09-22,47.98
CA-2016-126725,BS-11665,TEC-PH-10003174,2016-11-17,415.97
CA-2016-126725,BS-11665,OFF-ST-10001418,2016-11-17,304.90
CA-2016-126725,BS-11665,FUR-FU-10002813,2016-11-17,80.96
CA-2016-126725,BS-11665,OFF-ST-10000129,2016-11-17,777.21
CA-2016-126725,BS-11665,OFF-PA-10001639,2016-11-17,32.40
CA-2016-126725,BS-11665,FUR-CH-10001708,2016-11-17,225.57
CA-2016-126725,BS-11665,FUR-FU-10001591,2016-11-17,36.60
CA-2016-121783,PO-19180,OFF-AP-10003849,2016-11-10,715.64
CA-2016-121783,PO-19180,OFF-ST-10000078,2016-11-10,795.51
CA-2016-121783,PO-19180,TEC-CO-10001571,2016-11-10,549.99
CA-2016-121783,PO-19180,OFF-BI-10001658,2016-11-10,74.76
CA-2016-121783,PO-19180,FUR-FU-10004351,2016-11-10,29.22
CA-2016-112214,AH-10690,OFF-ST-10001505,2016-08-05,33.49
CA-2016-112214,AH-10690,OFF-SU-10003567,2016-08-05,23.04
CA-2016-112214,AH-10690,OFF-BI-10002982,2016-08-05,1.36
CA-2016-112214,AH-10690,FUR-FU-10002364,2016-08-05,14.76
US-2018-153255,JK-15730,FUR-BO-10004218,2018-09-03,239.67
CA-2016-108119,MS-17530,FUR-TA-10002530,2016-11-01,301.96
CA-2016-157434,JK-15640,OFF-PA-10001526,2016-04-29,7.97
CA-2017-101525,CM-12235,OFF-PA-10001497,2017-05-01,109.92
CA-2017-101525,CM-12235,OFF-PA-10003936,2017-05-01,19.44
CA-2017-101525,CM-12235,OFF-AR-10000716,2017-05-01,11.16
CA-2017-158211,BP-11185,OFF-AR-10004078,2017-01-04,4.67
CA-2017-158211,BP-11185,OFF-BI-10002026,2017-01-04,104.58
CA-2017-152247,MA-17995,FUR-CH-10001215,2017-11-07,1603.14
CA-2017-128223,EB-13705,FUR-TA-10001771,2017-06-14,1293.49
CA-2017-154235,RD-19900,FUR-FU-10004006,2017-09-24,127.95
CA-2018-129910,ME-17320,OFF-ST-10003282,2018-03-30,59.76
CA-2018-133095,EH-14005,OFF-BI-10002353,2018-06-04,108.08
CA-2018-133095,EH-14005,OFF-BI-10004141,2018-06-04,9.54
CA-2016-130554,FM-14290,OFF-AR-10001954,2016-04-07,11.74
CA-2017-133319,MV-17485,OFF-PA-10001815,2017-09-05,192.16
CA-2017-133935,JW-15220,FUR-CH-10001215,2017-09-18,801.57
CA-2017-133935,JW-15220,OFF-PA-10000100,2017-09-18,368.91
CA-2017-133935,JW-15220,FUR-CH-10002880,2017-09-18,885.53
CA-2017-136301,EH-13765,FUR-FU-10004712,2017-03-13,28.28
CA-2017-136301,EH-13765,OFF-SU-10000151,2017-03-13,4912.59
CA-2018-151596,BP-11050,OFF-ST-10001837,2018-10-08,42.76
CA-2016-147879,CC-12220,OFF-PA-10001952,2016-05-07,45.68
CA-2017-166625,JM-15580,OFF-BI-10002414,2017-04-14,25.06
CA-2017-146157,RD-19720,OFF-PA-10001790,2017-11-21,38.43
CA-2017-146157,RD-19720,OFF-ST-10001590,2017-11-21,21.57
CA-2017-146157,RD-19720,TEC-AC-10003657,2017-11-21,81.58
CA-2018-159954,SS-20410,OFF-BI-10004876,2018-09-10,2.78
CA-2018-100825,KD-16495,OFF-ST-10003123,2018-09-09,99.87
CA-2017-167682,ZD-21925,FUR-FU-10003799,2017-04-03,71.12
CA-2017-167682,ZD-21925,TEC-PH-10000673,2017-04-03,259.96
CA-2018-108000,LS-16945,OFF-EN-10002621,2018-01-12,9.78
CA-2016-146465,PB-18805,OFF-BI-10004528,2016-11-20,24.19
CA-2017-159639,PC-18745,FUR-FU-10001889,2017-11-27,31.56
US-2018-153948,FM-14290,OFF-PA-10000157,2018-11-06,59.94
US-2018-153948,FM-14290,OFF-PA-10002764,2018-11-06,45.36
US-2018-153948,FM-14290,OFF-PA-10000143,2018-11-06,26.40
US-2018-153948,FM-14290,OFF-LA-10000414,2018-11-06,41.40
US-2018-153948,FM-14290,TEC-AC-10003441,2018-11-06,16.95
US-2017-113985,KD-16495,OFF-BI-10002353,2017-12-02,24.70
US-2017-113985,KD-16495,OFF-AP-10001303,2017-12-02,59.70
US-2017-113985,KD-16495,FUR-FU-10003026,2017-12-02,14.52
US-2017-113985,KD-16495,OFF-BI-10000632,2017-12-02,104.18
CA-2017-155383,SC-20680,OFF-ST-10001328,2017-12-17,46.53
US-2016-126977,PF-19120,OFF-ST-10000617,2016-09-17,14.90
US-2016-126977,PF-19120,OFF-LA-10002762,2016-09-17,87.71
US-2016-126977,PF-19120,FUR-CH-10001973,2016-09-17,199.76
US-2016-126977,PF-19120,OFF-ST-10003058,2016-09-17,94.60
US-2016-126977,PF-19120,FUR-BO-10004834,2016-09-17,4228.70
US-2016-126977,PF-19120,FUR-BO-10002213,2016-09-17,2003.92
US-2016-126977,PF-19120,TEC-PH-10002170,2016-09-17,209.97
US-2016-126977,PF-19120,TEC-AC-10003033,2016-09-17,659.90
US-2016-126977,PF-19120,OFF-PA-10004071,2016-09-17,110.96
US-2016-126977,PF-19120,TEC-PH-10000169,2016-09-17,67.80
CA-2017-130288,DK-13225,FUR-TA-10002958,2017-11-26,313.18
CA-2018-146458,RB-19435,OFF-AR-10001177,2018-11-19,22.96
CA-2018-150420,GD-14590,TEC-AC-10004975,2018-06-03,1099.50
US-2018-169551,RL-19615,FUR-BO-10001519,2018-07-07,87.21
US-2018-169551,RL-19615,OFF-PA-10004100,2018-07-07,15.55
US-2018-169551,RL-19615,TEC-PH-10001363,2018-07-07,683.99
US-2018-169551,RL-19615,OFF-ST-10004835,2018-07-07,13.39
US-2018-169551,RL-19615,TEC-AC-10002018,2018-07-07,16.78
US-2018-169551,RL-19615,TEC-AC-10003033,2018-07-07,527.92
CA-2017-103107,RB-19465,FUR-FU-10000221,2017-07-04,25.40
CA-2017-103107,RB-19465,TEC-PH-10001198,2017-07-04,177.48
CA-2017-103107,RB-19465,TEC-PH-10002564,2017-07-04,71.98
CA-2018-122077,JF-15295,TEC-PH-10003811,2018-05-19,95.99
CA-2018-122077,JF-15295,OFF-LA-10004178,2018-05-19,13.22
CA-2018-112431,RW-19690,TEC-AC-10001465,2018-10-12,435.84
CA-2018-112431,RW-19690,OFF-AR-10000940,2018-10-12,5.88
CA-2017-151092,VG-21790,TEC-PH-10001700,2017-08-06,211.17
CA-2016-115924,BE-11455,OFF-BI-10004040,2016-09-14,25.90
CA-2018-161046,CB-12535,OFF-EN-10003862,2018-03-05,42.68
CA-2018-161046,CB-12535,TEC-AC-10004571,2018-03-05,299.97
CA-2018-161046,CB-12535,OFF-AP-10000891,2018-03-05,262.24
CA-2018-161046,CB-12535,OFF-BI-10002026,2018-03-05,234.36
US-2018-141698,SD-20485,OFF-PA-10001826,2018-04-15,20.74
CA-2017-127138,DK-13225,OFF-ST-10002756,2017-03-12,676.55
CA-2017-127138,DK-13225,OFF-AP-10003842,2017-03-12,154.90
CA-2017-127138,DK-13225,OFF-EN-10004459,2017-03-12,30.56
CA-2017-127138,DK-13225,FUR-CH-10003746,2017-03-12,770.35
CA-2018-150602,ML-17395,FUR-FU-10003142,2018-02-09,21.12
CA-2018-119011,LR-17035,OFF-SU-10004768,2018-08-20,17.22
CA-2018-119011,LR-17035,OFF-ST-10000777,2018-08-20,226.56
CA-2018-119011,LR-17035,TEC-PH-10003171,2018-08-20,107.88
CA-2017-166912,BE-11335,OFF-PA-10001033,2017-01-15,81.98
CA-2018-115105,BD-11770,FUR-BO-10001811,2018-02-06,240.78
CA-2016-143980,JK-15640,OFF-AP-10003779,2016-12-25,414.96
CA-2017-135636,DB-13615,OFF-ST-10000676,2017-10-08,387.72
CA-2018-102155,RR-19525,OFF-ST-10001496,2018-07-13,360.38
CA-2018-102155,RR-19525,OFF-PA-10003673,2018-07-13,13.56
CA-2018-116953,SV-20935,TEC-PH-10004614,2018-04-24,552.00
CA-2017-114895,MV-18190,OFF-PA-10000232,2017-11-21,12.96
CA-2018-112984,EH-14185,OFF-PA-10003657,2018-09-16,20.54
CA-2017-163776,JS-16030,FUR-FU-10001185,2017-07-19,185.58
CA-2017-163776,JS-16030,OFF-BI-10003007,2017-07-19,77.56
CA-2017-163776,JS-16030,OFF-ST-10002485,2017-07-19,87.92
CA-2017-163776,JS-16030,OFF-PA-10001033,2017-07-19,245.94
CA-2017-163776,JS-16030,OFF-BI-10000404,2017-07-19,8.60
CA-2017-163776,JS-16030,FUR-BO-10003546,2017-07-19,504.90
US-2018-163300,ES-14020,OFF-BI-10004390,2018-09-15,2357.49
US-2018-163300,ES-14020,TEC-PH-10001700,2018-09-15,369.54
US-2018-163300,ES-14020,FUR-CH-10003396,2018-09-15,184.75
CA-2017-162187,NS-18640,OFF-ST-10001558,2017-12-11,64.96
CA-2017-162187,NS-18640,OFF-SU-10004782,2017-12-11,13.52
CA-2017-162187,NS-18640,FUR-CH-10003298,2017-12-11,458.43
CA-2017-162187,NS-18640,OFF-AP-10000576,2017-12-11,387.14
CA-2017-162187,NS-18640,FUR-TA-10003008,2017-12-11,328.59
US-2018-146878,DL-12865,OFF-BI-10002794,2018-09-21,12.29
CA-2018-107244,AG-10390,FUR-FU-10002597,2018-09-07,19.76
CA-2016-100657,SW-20245,FUR-CH-10003535,2016-11-02,109.76
CA-2018-129581,KN-16390,TEC-PH-10001527,2018-12-11,128.85
CA-2018-129028,GB-14530,FUR-FU-10004006,2018-04-01,127.95
CA-2016-135580,CL-12565,OFF-PA-10000595,2016-12-30,68.52
CA-2016-135580,CL-12565,OFF-ST-10000798,2016-12-30,74.94
CA-2016-135580,CL-12565,TEC-MA-10004002,2016-12-30,2548.56
CA-2016-135580,CL-12565,OFF-EN-10003296,2016-12-30,271.44
CA-2016-135580,CL-12565,TEC-PH-10004345,2016-12-30,287.88
CA-2017-159016,KF-16285,OFF-PA-10004405,2017-03-10,14.90
CA-2017-159016,KF-16285,TEC-PH-10002885,2017-03-10,4158.91
US-2017-156692,HG-15025,OFF-AP-10002222,2017-08-13,17.34
US-2017-156692,HG-15025,TEC-AC-10000158,2017-08-13,71.98
US-2018-128832,LS-16945,TEC-AC-10004855,2018-04-24,69.98
CA-2018-139717,DM-13015,OFF-AP-10000938,2018-08-24,646.27
CA-2018-139717,DM-13015,OFF-PA-10002195,2018-08-24,10.37
CA-2018-136007,AC-10615,OFF-FA-10002701,2018-02-23,8.40
CA-2018-136007,AC-10615,TEC-PH-10003589,2018-02-23,71.96
CA-2017-157364,LT-17110,OFF-AR-10003752,2017-11-19,18.48
US-2017-112970,TB-21250,OFF-AR-10003829,2017-11-14,9.84
US-2018-152492,AH-10585,FUR-CH-10000155,2018-07-06,239.24
CA-2017-101168,SS-20140,FUR-FU-10003142,2017-12-25,21.12
CA-2018-104010,TD-20995,OFF-SU-10001218,2018-04-23,54.90
CA-2016-130253,PP-18955,FUR-FU-10002963,2016-12-14,15.24
US-2016-155369,PG-18820,OFF-AP-10002578,2016-04-19,19.57
US-2016-155369,PG-18820,OFF-BI-10003925,2016-04-19,310.39
CA-2017-131205,AA-10645,FUR-FU-10003347,2017-09-04,42.60
CA-2017-131205,AA-10645,OFF-BI-10000315,2017-09-04,113.94
CA-2017-131205,AA-10645,OFF-ST-10002583,2017-09-04,129.92
CA-2017-131205,AA-10645,OFF-AR-10003469,2017-09-04,5.28
CA-2018-122364,FA-14230,TEC-PH-10001817,2018-09-24,859.20
CA-2018-122364,FA-14230,TEC-MA-10001031,2018-09-24,506.28
CA-2017-117912,TB-21520,FUR-FU-10002088,2017-02-04,14.37
CA-2018-145702,AH-10075,FUR-CH-10001482,2018-05-19,314.35
CA-2018-145702,AH-10075,OFF-PA-10001526,2018-05-19,27.89
CA-2016-113215,CP-12085,FUR-FU-10002937,2016-09-03,238.15
CA-2017-154662,BF-11215,FUR-TA-10001771,2017-06-09,692.94
CA-2016-105571,CP-12340,OFF-BI-10003305,2016-11-07,16.15
CA-2016-105571,CP-12340,OFF-BI-10001359,2016-11-07,1345.48
CA-2017-152765,LS-17245,OFF-PA-10000483,2017-06-15,173.49
CA-2016-153878,TS-21655,OFF-AR-10000658,2016-04-25,57.75
CA-2016-153878,TS-21655,OFF-AP-10001205,2016-04-25,272.40
CA-2017-124016,JS-15940,OFF-PA-10002586,2017-09-23,11.95
CA-2017-124016,JS-15940,FUR-FU-10004963,2017-09-23,28.00
CA-2017-124016,JS-15940,OFF-BI-10002071,2017-09-23,12.20
CA-2017-113551,NF-18385,OFF-BI-10001617,2017-08-18,2.07
CA-2017-113551,NF-18385,OFF-PA-10004665,2017-08-18,83.84
CA-2016-134201,EH-14125,OFF-ST-10001476,2016-04-10,142.04
CA-2016-134201,EH-14125,OFF-AR-10002804,2016-04-10,14.67
CA-2016-111780,RA-19285,TEC-CO-10004202,2016-12-25,1199.96
CA-2016-111780,RA-19285,OFF-PA-10001307,2016-12-25,12.60
CA-2016-111780,RA-19285,OFF-PA-10001667,2016-12-25,17.94
CA-2016-119942,TT-21070,OFF-LA-10001569,2016-04-05,23.90
CA-2016-151547,AH-10465,OFF-SU-10000898,2016-01-17,88.96
CA-2018-166695,CC-12430,FUR-CH-10000225,2018-05-20,518.27
CA-2018-166695,CC-12430,FUR-FU-10002191,2018-05-20,6.98
CA-2018-166695,CC-12430,TEC-MA-10003176,2018-05-20,343.20
CA-2018-167542,KD-16495,OFF-LA-10004093,2018-08-13,17.54
