ORDER_ID,ORDER_DATE,CUSTOMER_ID,PRODUCT_ID,CATEGORY,SALES
CA-2018-100811,2018-11-21,CC-12475,OFF-ST-10002444,Office Supplies,39.30
CA-2016-153612,2016-12-22,BT-11305,OFF-AR-10000203,Office Supplies,17.12
CA-2016-165624,2016-08-23,FH-14350,OFF-AP-10000828,Office Supplies,542.94
CA-2016-165624,2016-08-23,FH-14350,OFF-LA-10003190,Office Supplies,8.64
CA-2016-165624,2016-08-23,FH-14350,OFF-PA-10002319,Office Supplies,193.80
CA-2016-165624,2016-08-23,FH-14350,OFF-PA-10003893,Office Supplies,21.40
CA-2016-165624,2016-08-23,FH-14350,OFF-PA-10002499,Office Supplies,97.88
CA-2016-165624,2016-08-23,FH-14350,TEC-AC-10004568,Technology,251.91
CA-2016-165624,2016-08-23,FH-14350,OFF-AP-10001492,Office Supplies,25.86
CA-2018-130764,2018-10-27,JO-15145,FUR-BO-10003034,Furniture,556.66
CA-2018-130764,2018-10-27,JO-15145,TEC-PH-10003215,Technology,95.84
CA-2018-139311,2018-08-11,SF-20965,OFF-PA-10001776,Office Supplies,29.66
CA-2018-139311,2018-08-11,SF-20965,OFF-AR-10004582,Office Supplies,9.18
CA-2018-139311,2018-08-11,SF-20965,TEC-PH-10001557,Technology,153.58
CA-2018-139311,2018-08-11,SF-20965,OFF-BI-10004209,Office Supplies,12.86
CA-2018-124296,2018-12-24,CS-12355,TEC-MA-10003183,Technology,479.97
CA-2018-124296,2018-12-24,CS-12355,FUR-CH-10002439,Furniture,232.88
CA-2017-169957,2017-09-26,SN-20710,OFF-AP-10000576,Office Supplies,236.88
CA-2017-169957,2017-09-26,SN-20710,OFF-PA-10004040,Office Supplies,29.90
CA-2017-169957,2017-09-26,SN-20710,TEC-AC-10003063,Technology,100.00
US-2017-108777,2017-12-12,JM-15655,OFF-BI-10003982,Office Supplies,18.69
US-2017-108777,2017-12-12,JM-15655,TEC-AC-10002567,Technology,383.95
CA-2016-148859,2016-12-28,FH-14350,OFF-ST-10004950,Office Supplies,24.82
CA-2016-137750,2016-06-25,JF-15565,FUR-FU-10001979,Furniture,204.85
CA-2016-136378,2016-04-02,CS-11845,OFF-BI-10003707,Office Supplies,9.16
CA-2018-100356,2018-10-21,SP-20920,OFF-AP-10002191,Office Supplies,23.99
US-2016-166520,2016-07-16,KE-16420,OFF-PA-10000501,Office Supplies,80.88
US-2016-166520,2016-07-16,KE-16420,TEC-AC-10001990,Technology,599.90
CA-2018-136350,2018-06-24,GA-14515,FUR-FU-10003601,Furniture,276.69
CA-2018-136350,2018-06-24,GA-14515,FUR-CH-10001891,Furniture,172.76
CA-2016-124058,2016-11-20,LC-16885,TEC-PH-10004774,Technology,72.74
CA-2016-124058,2016-11-20,LC-16885,FUR-CH-10000595,Furniture,572.16
CA-2017-129196,2017-11-01,XP-21865,TEC-AC-10002473,Technology,68.11
US-2016-138716,2016-09-17,CS-11845,OFF-BI-10001628,Office Supplies,25.03
US-2017-122182,2017-03-10,BD-11770,TEC-AC-10002800,Technology,39.99
CA-2017-145303,2017-08-28,TP-21415,OFF-BI-10000050,Office Supplies,13.14
CA-2017-145303,2017-08-28,TP-21415,OFF-BI-10002414,Office Supplies,10.02
CA-2017-145303,2017-08-28,TP-21415,FUR-BO-10003159,Furniture,156.37
CA-2016-156104,2016-12-06,NP-18685,TEC-CO-10002095,Technology,999.98
US-2016-164308,2016-09-24,SC-20680,TEC-PH-10004120,Technology,821.94
CA-2018-108112,2018-11-15,DK-12895,FUR-FU-10003553,Furniture,220.06
CA-2018-108112,2018-11-15,DK-12895,FUR-FU-10001488,Furniture,339.14
CA-2016-100685,2016-12-19,SM-20950,OFF-BI-10003094,Office Supplies,7.04
CA-2016-100685,2016-12-19,SM-20950,OFF-FA-10003472,Office Supplies,5.04
CA-2016-100685,2016-12-19,SM-20950,OFF-PA-10001289,Office Supplies,116.28
CA-2016-165414,2016-12-21,LS-17245,TEC-PH-10002293,Technology,47.98
CA-2017-140417,2017-09-25,KE-16420,OFF-PA-10000380,Office Supplies,60.05
CA-2017-140417,2017-09-25,KE-16420,OFF-BI-10004828,Office Supplies,5.02
US-2018-151316,2018-06-24,MC-17635,OFF-BI-10004632,Office Supplies,182.99
US-2018-151316,2018-06-24,MC-17635,OFF-PA-10000327,Office Supplies,10.27
CA-2018-163692,2018-09-07,Dp-13240,OFF-BI-10003291,Office Supplies,7.86
CA-2017-111913,2017-08-04,LC-16930,TEC-PH-10002275,Technology,302.38
CA-2017-111913,2017-08-04,LC-16930,OFF-BI-10003291,Office Supplies,20.95
CA-2017-111913,2017-08-04,LC-16930,OFF-BI-10000343,Office Supplies,11.78
CA-2017-161473,2017-04-01,TB-21175,OFF-LA-10001297,Office Supplies,20.70
CA-2017-161473,2017-04-01,TB-21175,OFF-SU-10001574,Office Supplies,10.95
CA-2017-161473,2017-04-01,TB-21175,OFF-BI-10003305,Office Supplies,14.35
CA-2018-166576,2018-05-16,JM-15865,OFF-ST-10002574,Office Supplies,221.02
CA-2016-102491,2016-08-24,KW-16435,TEC-MA-10000864,Technology,3080.00
CA-2016-102491,2016-08-24,KW-16435,TEC-AC-10003289,Technology,79.96
CA-2016-102491,2016-08-24,KW-16435,TEC-PH-10001619,Technology,587.97
US-2018-102288,2018-06-19,ZC-21910,OFF-AP-10004655,Office Supplies,2.26
US-2018-102288,2018-06-19,ZC-21910,OFF-AP-10002906,Office Supplies,0.44
US-2018-102288,2018-06-19,ZC-21910,OFF-PA-10000740,Office Supplies,146.18
CA-2018-137456,2018-12-21,RB-19465,FUR-FU-10001940,Furniture,15.92
US-2018-155999,2018-08-07,JK-15370,TEC-PH-10000439,Technology,159.96
US-2018-155999,2018-08-07,JK-15370,OFF-BI-10000404,Office Supplies,13.76
US-2017-148334,2017-08-22,DD-13570,OFF-BI-10003676,Office Supplies,4.31
CA-2016-105599,2016-09-07,MC-17275,OFF-ST-10002486,Office Supplies,13.96
CA-2016-105599,2016-09-07,MC-17275,FUR-TA-10003837,Furniture,27.41
CA-2016-153717,2016-12-25,DL-13495,TEC-PH-10002923,Technology,73.98
CA-2016-153717,2016-12-25,DL-13495,FUR-BO-10004360,Furniture,160.98
CA-2016-153717,2016-12-25,DL-13495,OFF-PA-10002160,Office Supplies,17.34
CA-2016-153717,2016-12-25,DL-13495,OFF-AR-10002375,Office Supplies,3.28
CA-2016-116687,2016-05-02,NC-18625,OFF-LA-10000443,Office Supplies,8.86
CA-2016-116687,2016-05-02,NC-18625,TEC-PH-10001750,Technology,158.38
CA-2017-163573,2017-11-24,AC-10450,OFF-BI-10004632,Office Supplies,1219.96
CA-2016-153416,2016-11-24,TS-21340,OFF-BI-10002813,Office Supplies,3.17
CA-2016-153416,2016-11-24,TS-21340,OFF-PA-10002005,Office Supplies,19.44
CA-2016-153416,2016-11-24,TS-21340,OFF-ST-10000060,Office Supplies,454.86
CA-2016-153416,2016-11-24,TS-21340,OFF-BI-10002706,Office Supplies,91.39
CA-2018-117394,2018-09-04,MM-17920,TEC-AC-10000199,Technology,19.04
CA-2018-133823,2018-05-11,LP-17080,OFF-PA-10002870,Office Supplies,37.44
CA-2018-133823,2018-05-11,LP-17080,OFF-LA-10004545,Office Supplies,37.59
CA-2018-133823,2018-05-11,LP-17080,OFF-BI-10000962,Office Supplies,26.03
CA-2018-123239,2018-07-27,MG-18145,FUR-FU-10001602,Furniture,91.03
CA-2018-156769,2018-05-06,GZ-14470,OFF-AR-10003179,Office Supplies,54.66
CA-2016-121272,2016-03-29,DO-13435,OFF-AP-10001947,Office Supplies,73.28
CA-2016-111703,2016-07-02,KB-16315,OFF-PA-10000349,Office Supplies,11.95
CA-2016-111703,2016-07-02,KB-16315,OFF-PA-10003349,Office Supplies,15.55
CA-2018-105914,2018-10-02,PV-18985,OFF-BI-10002854,Office Supplies,112.12
CA-2018-105914,2018-10-02,PV-18985,OFF-ST-10003716,Office Supplies,1575.14
CA-2018-110926,2018-11-19,DD-13570,OFF-FA-10000624,Office Supplies,25.06
CA-2017-117226,2017-12-30,KD-16495,OFF-BI-10004654,Office Supplies,6.92
CA-2018-127313,2018-12-01,RA-19285,OFF-ST-10001228,Office Supplies,37.39
CA-2018-127313,2018-12-01,RA-19285,FUR-FU-10003798,Furniture,79.12
CA-2017-136287,2017-06-13,SS-20590,OFF-LA-10003148,Office Supplies,18.90
CA-2018-112725,2018-01-30,EH-14125,OFF-AR-10003759,Office Supplies,12.74
CA-2018-112725,2018-01-30,EH-14125,OFF-AR-10001227,Office Supplies,8.82
CA-2018-112725,2018-01-30,EH-14125,FUR-CH-10000863,Furniture,120.78
CA-2016-136196,2016-11-28,TP-21415,FUR-FU-10004017,Furniture,322.59
CA-2018-106068,2018-10-23,RB-19330,OFF-BI-10000962,Office Supplies,9.76
CA-2018-106068,2018-10-23,RB-19330,OFF-ST-10004507,Office Supplies,13.72
CA-2018-106068,2018-10-23,RB-19330,TEC-AC-10002942,Technology,55.20
CA-2018-106068,2018-10-23,RB-19330,OFF-ST-10002344,Office Supplies,259.14
CA-2018-100160,2018-09-07,CB-12025,OFF-LA-10002475,Office Supplies,29.24
CA-2018-100160,2018-09-07,CB-12025,OFF-PA-10003072,Office Supplies,15.55
CA-2018-100160,2018-09-07,CB-12025,OFF-EN-10001509,Office Supplies,4.90
CA-2017-139689,2017-12-29,MP-17965,OFF-BI-10004781,Office Supplies,38.09
CA-2017-139689,2017-12-29,MP-17965,OFF-BI-10000145,Office Supplies,2.81
CA-2016-101091,2016-12-05,SW-20245,TEC-AC-10003280,Technology,47.98
CA-2016-101091,2016-12-05,SW-20245,OFF-BI-10001107,Office Supplies,26.06
US-2017-164588,2017-04-16,AP-10915,OFF-AR-10003056,Office Supplies,12.84
CA-2018-115546,2018-05-14,AH-10465,TEC-PH-10002834,Technology,539.97
CA-2018-115546,2018-05-14,AH-10465,OFF-ST-10002214,Office Supplies,22.58
CA-2016-163587,2016-03-14,EP-13915,OFF-LA-10004484,Office Supplies,16.52
CA-2016-163587,2016-03-14,EP-13915,OFF-BI-10003091,Office Supplies,671.94
US-2018-106131,2018-01-14,TP-21565,TEC-AC-10003027,Technology,169.06
US-2018-106131,2018-01-14,TP-21565,OFF-ST-10003638,Office Supplies,168.62
CA-2016-160213,2016-03-08,AR-10825,OFF-PA-10003848,Office Supplies,19.44
CA-2016-100216,2016-04-13,HJ-14875,OFF-PA-10000788,Office Supplies,31.10
CA-2016-100216,2016-04-13,HJ-14875,OFF-PA-10002968,Office Supplies,54.82
CA-2018-100601,2018-11-16,JK-15370,OFF-ST-10002486,Office Supplies,48.86
CA-2017-152163,2017-07-01,JF-15355,OFF-BI-10002215,Office Supplies,14.20
CA-2017-152163,2017-07-01,JF-15355,OFF-PA-10000788,Office Supplies,12.96
CA-2017-152163,2017-07-01,JF-15355,OFF-BI-10003364,Office Supplies,58.34
CA-2016-154340,2016-11-29,EK-13795,OFF-AR-10003582,Office Supplies,56.30
CA-2017-148593,2017-06-16,BD-11320,OFF-PA-10001776,Office Supplies,46.35
US-2018-119039,2018-03-06,BF-11170,OFF-BI-10004182,Office Supplies,14.98
CA-2018-128426,2018-10-07,JK-15730,OFF-BI-10000756,Office Supplies,4.24
US-2018-136868,2018-10-06,CR-12820,TEC-AC-10001539,Technology,319.96
US-2018-136868,2018-10-06,CR-12820,OFF-PA-10002377,Office Supplies,17.04
US-2018-136868,2018-10-06,CR-12820,OFF-ST-10000991,Office Supplies,344.91
CA-2017-143749,2017-12-05,AG-10300,FUR-BO-10002853,Furniture,81.94
CA-2017-111493,2017-10-21,CM-12160,TEC-AC-10004510,Technology,98.16
CA-2018-112536,2018-05-18,SG-20890,OFF-BI-10003712,Office Supplies,6.87
CA-2018-112536,2018-05-18,SG-20890,OFF-BI-10002571,Office Supplies,2.00
CA-2018-112536,2018-05-18,SG-20890,OFF-ST-10004835,Office Supplies,8.93
CA-2017-157714,2017-09-26,CS-12175,OFF-PA-10004022,Office Supplies,9.99
CA-2018-166709,2018-11-17,HL-15040,TEC-CO-10004722,Technology,10499.97
CA-2016-129392,2016-07-08,DM-13015,OFF-PA-10004248,Office Supplies,21.12
CA-2016-150875,2016-11-16,HK-14890,FUR-TA-10000577,Furniture,696.42
CA-2016-150875,2016-11-16,HK-14890,TEC-PH-10001254,Technology,304.78
CA-2016-154200,2016-06-18,BG-11740,OFF-AR-10001044,Office Supplies,51.98
CA-2017-124233,2017-04-08,CK-12595,FUR-FU-10002597,Furniture,24.70
US-2016-134271,2016-04-18,RF-19735,OFF-LA-10004093,Office Supplies,21.93
US-2017-161683,2017-12-03,CJ-12010,OFF-AP-10000179,Office Supplies,394.82
US-2017-161683,2017-12-03,CJ-12010,OFF-BI-10001072,Office Supplies,18.19
CA-2016-143105,2016-12-10,MA-17560,OFF-LA-10004093,Office Supplies,7.31
CA-2016-143105,2016-12-10,MA-17560,TEC-CO-10002095,Technology,799.98
CA-2016-143105,2016-12-10,MA-17560,OFF-PA-10002713,Office Supplies,41.28
CA-2016-143105,2016-12-10,MA-17560,OFF-PA-10002254,Office Supplies,184.66
CA-2018-109715,2018-12-09,AH-10585,OFF-PA-10004965,Office Supplies,15.98
CA-2017-164637,2017-03-04,RD-19480,OFF-BI-10003876,Office Supplies,128.40
CA-2016-111234,2016-02-18,AB-10600,OFF-LA-10002271,Office Supplies,9.24
CA-2018-149881,2018-04-01,NC-18535,FUR-BO-10003894,Furniture,482.66
CA-2018-149881,2018-04-01,NC-18535,TEC-MA-10000418,Technology,4799.98
CA-2018-134565,2018-06-11,TB-21400,OFF-PA-10004243,Office Supplies,37.94
CA-2018-134565,2018-06-11,TB-21400,OFF-BI-10001759,Office Supplies,18.29
CA-2018-134565,2018-06-11,TB-21400,TEC-MA-10001570,Technology,385.80
CA-2018-134565,2018-06-11,TB-21400,OFF-ST-10004804,Office Supplies,102.96
CA-2018-134565,2018-06-11,TB-21400,FUR-BO-10001519,Furniture,174.42
CA-2017-108644,2017-09-30,SJ-20215,OFF-BI-10000343,Office Supplies,1.96
CA-2018-120327,2018-11-11,WB-21850,OFF-FA-10004854,Office Supplies,45.92
CA-2016-154970,2016-01-05,SR-20740,FUR-CH-10003396,Furniture,61.58
CA-2017-113803,2017-03-24,VG-21805,OFF-PA-10001994,Office Supplies,22.48
CA-2018-100223,2018-07-05,LS-16945,FUR-FU-10003601,Furniture,332.03
CA-2018-100223,2018-07-05,LS-16945,OFF-BI-10003429,Office Supplies,11.39
CA-2018-100223,2018-07-05,LS-16945,OFF-PA-10000232,Office Supplies,15.55
CA-2018-100223,2018-07-05,LS-16945,OFF-PA-10002195,Office Supplies,31.10
CA-2018-100223,2018-07-05,LS-16945,OFF-BI-10004492,Office Supplies,6.32
CA-2017-162404,2017-07-23,NF-18475,OFF-BI-10000948,Office Supplies,11.42
CA-2018-104024,2018-08-29,MD-17860,OFF-AR-10001972,Office Supplies,9.41
CA-2018-147144,2018-03-26,MZ-17335,OFF-AR-10004587,Office Supplies,19.83
CA-2018-158673,2018-12-29,KB-16600,OFF-PA-10000994,Office Supplies,209.70
CA-2017-159142,2017-04-04,ME-17320,TEC-PH-10001448,Technology,149.97
CA-2017-159142,2017-04-04,ME-17320,OFF-PA-10001776,Office Supplies,27.81
CA-2018-117702,2018-11-28,LS-16975,OFF-AR-10004582,Office Supplies,1.64
CA-2018-117702,2018-11-28,LS-16975,FUR-FU-10000576,Furniture,1049.20
CA-2018-117702,2018-11-28,LS-16975,FUR-FU-10004270,Furniture,20.90
CA-2017-157336,2017-12-01,SJ-20500,OFF-BI-10004236,Office Supplies,88.08
CA-2017-157336,2017-12-01,SJ-20500,FUR-CH-10004997,Furniture,751.92
CA-2016-155068,2016-10-23,RA-19285,TEC-PH-10004897,Technology,55.94
CA-2016-155068,2016-10-23,RA-19285,OFF-AR-10002656,Office Supplies,10.69
CA-2016-155068,2016-10-23,RA-19285,TEC-PH-10004924,Technology,11.82
CA-2018-163160,2018-10-13,TS-21610,OFF-PA-10003127,Office Supplies,63.31
CA-2018-163160,2018-10-13,TS-21610,OFF-BI-10000778,Office Supplies,96.78
CA-2018-163160,2018-10-13,TS-21610,FUR-FU-10001424,Furniture,10.48
CA-2016-101924,2016-09-04,KB-16585,OFF-BI-10000962,Office Supplies,9.76
CA-2017-124793,2017-03-14,MM-18280,FUR-CH-10002880,Furniture,196.78
CA-2018-118367,2018-10-28,LO-17170,OFF-EN-10004386,Office Supplies,47.98
CA-2018-164819,2018-10-15,RS-19420,OFF-LA-10001045,Office Supplies,13.05
CA-2018-158344,2018-08-07,CC-12475,TEC-AC-10002006,Technology,63.96
CA-2018-123351,2018-09-21,KT-16480,OFF-AP-10001242,Office Supplies,80.48
CA-2018-110429,2018-11-03,DM-13015,OFF-BI-10000216,Office Supplies,11.67
US-2017-131611,2017-11-05,EP-13915,FUR-TA-10002774,Furniture,863.13
US-2017-131611,2017-11-05,EP-13915,OFF-BI-10004364,Office Supplies,3.56
US-2017-131611,2017-11-05,EP-13915,FUR-BO-10000780,Furniture,956.66
US-2017-131611,2017-11-05,EP-13915,OFF-BI-10001989,Office Supplies,12.59
US-2017-131611,2017-11-05,EP-13915,TEC-AC-10004001,Technology,171.96
US-2018-124821,2018-06-25,AM-10705,FUR-TA-10000688,Furniture,871.40
CA-2016-166975,2016-11-26,SH-20635,FUR-FU-10003930,Furniture,692.47
CA-2017-123806,2017-11-24,LA-16780,FUR-FU-10000965,Furniture,207.76
US-2018-158505,2018-07-21,SF-20200,TEC-PH-10004071,Technology,71.93
US-2018-158505,2018-07-21,SF-20200,OFF-AR-10001044,Office Supplies,25.99
CA-2016-142692,2016-10-23,AG-10495,OFF-BI-10004140,Office Supplies,3.59
CA-2016-123456,2016-07-09,KN-16450,OFF-AP-10002684,Office Supplies,48.63
CA-2018-151358,2018-08-18,NF-18595,OFF-ST-10000046,Office Supplies,323.10
US-2017-107440,2017-04-16,BS-11365,TEC-MA-10001047,Technology,9099.93
US-2017-107440,2017-04-16,BS-11365,FUR-FU-10000550,Furniture,9.96
US-2017-107440,2017-04-16,BS-11365,OFF-BI-10002432,Office Supplies,25.30
CA-2016-105690,2016-11-21,CA-11965,FUR-BO-10003965,Furniture,246.13
CA-2016-105690,2016-11-21,CA-11965,OFF-LA-10000240,Office Supplies,11.70
CA-2016-105690,2016-11-21,CA-11965,TEC-CO-10001571,Technology,439.99
CA-2018-127516,2018-12-28,EH-14005,OFF-ST-10000736,Office Supplies,64.78
US-2016-117184,2016-05-17,ON-18715,OFF-BI-10002082,Office Supplies,33.28
US-2016-117184,2016-05-17,ON-18715,OFF-PA-10002250,Office Supplies,14.09
CA-2018-102407,2018-12-09,AT-10435,OFF-AR-10000122,Office Supplies,11.16
CA-2018-102407,2018-12-09,AT-10435,FUR-TA-10003748,Furniture,896.33
CA-2018-102407,2018-12-09,AT-10435,OFF-AP-10001394,Office Supplies,189.00
CA-2018-130967,2018-03-10,EB-13870,TEC-PH-10004896,Technology,53.98
CA-2018-101581,2018-10-22,DW-13195,FUR-TA-10002607,Furniture,177.22
CA-2018-169124,2018-07-03,MB-17305,FUR-FU-10001215,Furniture,129.39
CA-2018-117261,2018-09-04,TH-21235,OFF-ST-10000419,Office Supplies,54.32
CA-2018-129021,2018-08-23,PO-18850,TEC-PH-10001459,Technology,4367.90
CA-2018-129021,2018-08-23,PO-18850,OFF-PA-10000241,Office Supplies,49.57
CA-2018-129021,2018-08-23,PO-18850,OFF-AP-10003040,Office Supplies,161.38
CA-2018-129021,2018-08-23,PO-18850,FUR-FU-10001852,Furniture,2.78
CA-2018-129021,2018-08-23,PO-18850,OFF-PA-10000141,Office Supplies,8.72
CA-2017-121601,2017-10-04,MO-17500,OFF-EN-10003862,Office Supplies,59.75
CA-2017-161095,2017-06-28,CS-12250,OFF-BI-10002764,Office Supplies,7.75
CA-2017-161095,2017-06-28,CS-12250,OFF-BI-10001524,Office Supplies,33.57
CA-2016-115945,2016-06-25,AB-10165,OFF-AR-10004062,Office Supplies,20.96
CA-2016-115945,2016-06-25,AB-10165,OFF-BI-10004330,Office Supplies,88.75
CA-2016-115945,2016-06-25,AB-10165,OFF-ST-10001963,Office Supplies,304.23
CA-2016-136735,2016-07-26,HA-14920,OFF-EN-10002230,Office Supplies,167.86
US-2018-136189,2018-12-07,DC-13285,FUR-FU-10000175,Furniture,82.38
US-2016-147662,2016-02-14,KB-16315,OFF-BI-10001658,Office Supplies,14.95
US-2016-147662,2016-02-14,KB-16315,TEC-PH-10002834,Technology,323.98
US-2016-147662,2016-02-14,KB-16315,OFF-BI-10002160,Office Supplies,2.29
US-2016-147662,2016-02-14,KB-16315,OFF-AR-10004999,Office Supplies,14.35
US-2016-147662,2016-02-14,KB-16315,TEC-AC-10003280,Technology,71.98
CA-2017-153346,2017-01-25,TB-21355,OFF-AR-10000315,Office Supplies,9.21
CA-2017-153346,2017-01-25,TB-21355,OFF-PA-10000007,Office Supplies,18.00
CA-2018-118360,2018-04-01,JC-15775,OFF-PA-10000791,Office Supplies,42.93
CA-2018-149853,2018-10-03,PO-18850,OFF-PA-10000556,Office Supplies,15.55
CA-2018-149853,2018-10-03,PO-18850,OFF-AP-10000804,Office Supplies,17.92
CA-2018-107909,2018-09-01,SS-20875,TEC-AC-10001998,Technology,19.99
CA-2018-107909,2018-09-01,SS-20875,OFF-BI-10003476,Office Supplies,22.92
CA-2016-112375,2016-12-21,RD-19720,TEC-AC-10003237,Technology,50.88
CA-2016-112375,2016-12-21,RD-19720,OFF-EN-10003798,Office Supplies,27.31
CA-2016-154795,2016-12-20,GZ-14470,OFF-EN-10003068,Office Supplies,7.92
CA-2016-154795,2016-12-20,GZ-14470,FUR-FU-10002088,Furniture,14.37
CA-2016-125234,2016-11-27,SN-20710,TEC-AC-10000158,Technology,107.97
CA-2016-125234,2016-11-27,SN-20710,OFF-PA-10000482,Office Supplies,113.82
CA-2018-133501,2018-08-27,DK-12895,OFF-PA-10004888,Office Supplies,5.18
CA-2018-130309,2018-12-17,GB-14575,OFF-ST-10003208,Office Supplies,544.38
CA-2018-105410,2018-03-19,ND-18370,OFF-BI-10004970,Office Supplies,19.82
CA-2018-105410,2018-03-19,ND-18370,TEC-PH-10000038,Technology,657.50
CA-2018-105410,2018-03-19,ND-18370,TEC-AC-10001552,Technology,99.54
CA-2018-105410,2018-03-19,ND-18370,TEC-AC-10002926,Technology,199.96
CA-2017-120355,2017-09-18,MM-17260,FUR-CH-10001394,Furniture,631.78
CA-2017-120355,2017-09-18,MM-17260,FUR-FU-10004053,Furniture,60.72
CA-2018-169894,2018-11-24,MV-17485,OFF-BI-10004230,Office Supplies,20.72
CA-2018-169894,2018-11-24,MV-17485,OFF-ST-10000060,Office Supplies,415.87
US-2018-100482,2018-04-11,JL-15130,OFF-ST-10001325,Office Supplies,16.77
US-2018-100482,2018-04-11,JL-15130,TEC-AC-10003441,Technology,27.12
CA-2018-107748,2018-12-10,AG-10330,TEC-PH-10003215,Technology,95.84
CA-2018-107748,2018-12-10,AG-10330,OFF-PA-10002005,Office Supplies,12.96
CA-2018-153654,2018-11-24,MD-17860,OFF-BI-10004465,Office Supplies,19.01
CA-2016-155600,2016-12-04,RO-19780,OFF-BI-10000545,Office Supplies,1598.06
CA-2016-155600,2016-12-04,RO-19780,OFF-AR-10003752,Office Supplies,36.96
CA-2018-162565,2018-12-11,RR-19315,OFF-PA-10001937,Office Supplies,10.37
CA-2018-162565,2018-12-11,RR-19315,FUR-FU-10004306,Furniture,77.72
CA-2018-162565,2018-12-11,RR-19315,FUR-CH-10003973,Furniture,520.46
CA-2017-127642,2017-05-21,CP-12340,OFF-PA-10000565,Office Supplies,111.96
US-2018-163195,2018-02-17,LL-16840,TEC-PH-10003875,Technology,29.16
CA-2018-111332,2018-05-20,NC-18340,OFF-AR-10001953,Office Supplies,131.94
CA-2018-111332,2018-05-20,NC-18340,OFF-AR-10001374,Office Supplies,25.92
CA-2018-111332,2018-05-20,NC-18340,OFF-ST-10003816,Office Supplies,704.76
CA-2018-111332,2018-05-20,NC-18340,OFF-FA-10001843,Office Supplies,7.41
CA-2018-111332,2018-05-20,NC-18340,OFF-AR-10000657,Office Supplies,21.50
CA-2018-117044,2018-09-11,HA-14920,OFF-FA-10000936,Office Supplies,10.53
CA-2018-117044,2018-09-11,HA-14920,OFF-PA-10003657,Office Supplies,20.54
US-2017-165078,2017-11-05,MA-17995,OFF-BI-10001989,Office Supplies,104.90
US-2017-165078,2017-11-05,MA-17995,OFF-AR-10002987,Office Supplies,39.68
US-2017-165078,2017-11-05,MA-17995,OFF-LA-10000414,Office Supplies,51.75
US-2018-169320,2018-07-23,LH-16900,OFF-AR-10003602,Office Supplies,11.68
US-2018-169320,2018-07-23,LH-16900,TEC-AC-10002550,Technology,159.75
CA-2017-158575,2017-11-18,SB-20290,OFF-AP-10002998,Office Supplies,103.97
CA-2016-140830,2016-11-30,PS-18970,OFF-EN-10000461,Office Supplies,17.48
CA-2016-140830,2016-11-30,PS-18970,OFF-EN-10002831,Office Supplies,71.88
CA-2016-152891,2016-10-25,TB-21625,OFF-AR-10004648,Office Supplies,60.45
CA-2016-152891,2016-10-25,TB-21625,FUR-TA-10001857,Furniture,253.18
US-2016-122784,2016-07-20,RA-19915,OFF-BI-10000546,Office Supplies,2.88
US-2016-122784,2016-07-20,RA-19915,FUR-BO-10004690,Furniture,384.94
US-2016-122784,2016-07-20,RA-19915,TEC-PH-10001557,Technology,153.58
US-2016-122784,2016-07-20,RA-19915,FUR-BO-10002545,Furniture,913.43
CA-2017-156811,2017-10-27,BP-11095,OFF-AP-10001366,Office Supplies,43.92
CA-2017-156811,2017-10-27,BP-11095,OFF-BI-10001628,Office Supplies,25.03
CA-2018-111556,2018-11-20,CD-11920,OFF-PA-10003651,Office Supplies,46.76
CA-2018-111556,2018-11-20,CD-11920,FUR-BO-10003159,Furniture,183.97
CA-2018-111556,2018-11-20,CD-11920,TEC-PH-10001459,Technology,1259.97
CA-2018-111556,2018-11-20,CD-11920,OFF-AR-10004602,Office Supplies,68.97
CA-2017-108868,2017-09-08,KB-16585,OFF-AR-10001953,Office Supplies,70.37
CA-2017-108868,2017-09-08,KB-16585,TEC-PH-10000923,Technology,59.96
CA-2017-148740,2017-11-15,AH-10690,TEC-PH-10002549,Technology,361.38
CA-2017-131737,2017-03-17,GZ-14470,OFF-EN-10003055,Office Supplies,199.90
CA-2017-131737,2017-03-17,GZ-14470,OFF-AP-10002945,Office Supplies,901.95
CA-2017-131737,2017-03-17,GZ-14470,FUR-FU-10004306,Furniture,971.50
CA-2017-114538,2017-12-26,RC-19825,OFF-AR-10002445,Office Supplies,11.33
CA-2016-164336,2016-07-05,MW-18220,TEC-AC-10002345,Technology,34.80
CA-2016-164336,2016-07-05,MW-18220,OFF-ST-10001558,Office Supplies,38.98
CA-2017-100041,2017-11-20,BF-10975,OFF-PA-10001622,Office Supplies,9.08
CA-2017-100041,2017-11-20,BF-10975,OFF-PA-10000418,Office Supplies,314.55
CA-2017-100041,2017-11-20,BF-10975,OFF-BI-10000343,Office Supplies,4.91
CA-2018-132339,2018-08-19,JB-15400,OFF-BI-10003925,Office Supplies,387.99
CA-2018-112900,2018-04-09,KL-16645,OFF-BI-10002867,Office Supplies,478.24
CA-2016-163090,2016-11-17,GH-14665,OFF-SU-10002537,Office Supplies,40.92
CA-2018-159464,2018-05-18,TB-21355,OFF-AP-10001492,Office Supplies,17.24
CA-2018-159464,2018-05-18,TB-21355,FUR-BO-10003546,Furniture,302.94
CA-2018-159464,2018-05-18,TB-21355,TEC-PH-10002185,Technology,34.75
CA-2018-159464,2018-05-18,TB-21355,OFF-BI-10000315,Office Supplies,113.94
CA-2018-159464,2018-05-18,TB-21355,TEC-PH-10002350,Technology,55.98
